4.050120956873599454e+01,8.400000000000000000e+01,3.340000000000000746e-01,1.600000000000000000e+01
4.049324981609272811e+01,8.500000000000000000e+01,3.340000000000000746e-01,1.600000000000000000e+01
4.045761261081678128e+01,8.600000000000000000e+01,3.340000000000000746e-01,1.600000000000000000e+01
4.047839029437977842e+01,8.700000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.049987932531773538e+01,8.800000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.049622393804031617e+01,8.900000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.046742929940987210e+01,9.000000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.041353252695888898e+01,9.100000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.033460264143602103e+01,9.200000000000000000e+01,5.680000000000000604e-01,7.100000000000000000e+01
4.037111659328114399e+01,9.300000000000000000e+01,9.280000000000000471e-01,2.400000000000000000e+01
4.040375229396436652e+01,9.400000000000000000e+01,9.280000000000000471e-01,2.400000000000000000e+01
4.041479075314732938e+01,9.500000000000000000e+01,9.280000000000000471e-01,2.400000000000000000e+01
4.040422572734402706e+01,9.600000000000000000e+01,9.280000000000000471e-01,2.400000000000000000e+01
4.037207480766057444e+01,9.700000000000000000e+01,9.280000000000000471e-01,2.400000000000000000e+01
4.041444468175520655e+01,9.800000000000000000e+01,5.860000000000000764e-01,5.200000000000000000e+01
4.045178231103580657e+01,9.900000000000000000e+01,5.860000000000000764e-01,5.200000000000000000e+01
4.046968633397043646e+01,1.000000000000000000e+02,5.860000000000000764e-01,5.200000000000000000e+01

Best:
[40.50254332117535, 1.0, 0.24400000000000002, 33]
