1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
5.225967138651701305e+01,1.111111111111111049e-01,7.930000000000000382e-01,2.600000000000000000e+01
5.198883057126487017e+01,2.222222222222222099e-01,6.670000000000000373e-01,2.700000000000000000e+01
5.098403839481127164e+01,3.333333333333333148e-01,2.620000000000000107e-01,6.000000000000000000e+00
5.237537953007927172e+01,4.444444444444444198e-01,4.150000000000000355e-01,8.400000000000000000e+01
5.239797732036612388e+01,5.555555555555555802e-01,4.420000000000000595e-01,7.200000000000000000e+01
5.254876330637798532e+01,6.666666666666666297e-01,8.380000000000000782e-01,5.500000000000000000e+01
5.256357841234326855e+01,7.777777777777776791e-01,9.550000000000000711e-01,5.000000000000000000e+01
5.256360531078793485e+01,8.888888888888888395e-01,6.039999999999999813e-01,8.700000000000000000e+01
5.256367997656188606e+01,1.000000000000000000e+00,7.660000000000000142e-01,4.400000000000000000e+01


[52.563679976561886, 1.0, 0.766, 44]
