1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
5.168088698257696478e+01,1.010101010101010083e-01,5.500000000000000444e-01,4.100000000000000000e+01
5.252327722725506476e+01,2.020202020202020166e-01,4.780000000000000915e-01,7.800000000000000000e+01
5.256090630295240373e+01,3.030303030303030387e-01,8.740000000000001101e-01,2.200000000000000000e+01
5.252873379450583968e+01,4.040404040404040331e-01,4.150000000000000355e-01,6.800000000000000000e+01
5.189588324490570415e+01,5.050505050505050830e-01,5.230000000000000204e-01,2.300000000000000000e+01
5.194055080788750445e+01,6.060606060606060774e-01,2.890000000000000346e-01,2.200000000000000000e+01
5.256294239207993257e+01,7.070707070707070718e-01,1.720000000000000140e-01,2.600000000000000000e+01
5.256366521050598806e+01,8.080808080808080662e-01,6.580000000000000293e-01,7.000000000000000000e+01
5.256365240044716813e+01,9.090909090909090606e-01,7.840000000000000302e-01,4.600000000000000000e+01
5.256367211712765197e+01,1.010101010101010166e+00,1.270000000000000018e-01,9.700000000000000000e+01
5.256367571143355377e+01,1.111111111111111160e+00,6.039999999999999813e-01,5.800000000000000000e+01
5.256367358809882262e+01,1.212121212121212155e+00,1.180000000000000077e-01,9.300000000000000000e+01
5.256366966547182784e+01,1.313131313131313149e+00,6.850000000000000533e-01,5.000000000000000000e+00
5.256367316048970650e+01,1.414141414141414144e+00,7.750000000000000222e-01,5.500000000000000000e+01
5.256366929858384651e+01,1.515151515151515138e+00,9.100000000000000311e-01,9.000000000000000000e+01
5.256360830207100321e+01,1.616161616161616132e+00,3.970000000000000195e-01,4.800000000000000000e+01
5.256367876154625662e+01,1.717171717171717127e+00,7.660000000000000142e-01,5.500000000000000000e+01
5.256364566346050538e+01,1.818181818181818121e+00,7.210000000000000853e-01,3.700000000000000000e+01
5.256367109123462455e+01,1.919191919191919116e+00,7.480000000000001092e-01,5.500000000000000000e+01
5.256366372628937000e+01,2.020202020202020332e+00,3.519999999999999796e-01,3.000000000000000000e+00
5.256368050059949582e+01,2.121212121212121104e+00,6.940000000000000613e-01,5.000000000000000000e+00
5.256348763029122040e+01,2.222222222222222321e+00,3.609999999999999876e-01,7.400000000000000000e+01
5.256359424114575063e+01,2.323232323232323093e+00,7.570000000000000062e-01,4.600000000000000000e+01
5.256362567149130882e+01,2.424242424242424310e+00,6.310000000000000053e-01,4.600000000000000000e+01
5.256356843736683260e+01,2.525252525252525082e+00,2.890000000000000346e-01,6.700000000000000000e+01
5.256364758290759198e+01,2.626262626262626299e+00,9.370000000000000551e-01,3.200000000000000000e+01
5.256364822931416825e+01,2.727272727272727071e+00,3.790000000000000036e-01,5.000000000000000000e+00
5.256352060581506436e+01,2.828282828282828287e+00,1.720000000000000140e-01,3.100000000000000000e+01
5.256356457274108607e+01,2.929292929292929060e+00,2.170000000000000262e-01,5.700000000000000000e+01
5.256360495302557467e+01,3.030303030303030276e+00,4.240000000000000435e-01,2.900000000000000000e+01
5.256361594461693443e+01,3.131313131313131048e+00,3.340000000000000746e-01,4.300000000000000000e+01
5.256342670994322219e+01,3.232323232323232265e+00,6.310000000000000053e-01,9.600000000000000000e+01
5.256323088405318344e+01,3.333333333333333481e+00,4.780000000000000915e-01,3.100000000000000000e+01
5.256357512602650672e+01,3.434343434343434254e+00,3.699999999999999956e-01,9.100000000000000000e+01
5.256328872145525821e+01,3.535353535353535470e+00,4.060000000000000275e-01,9.600000000000000000e+01
5.256357376806312232e+01,3.636363636363636243e+00,5.230000000000000204e-01,1.200000000000000000e+01
5.256354817676620428e+01,3.737373737373737459e+00,7.030000000000000693e-01,2.000000000000000000e+01
5.256356497738006794e+01,3.838383838383838231e+00,9.010000000000000231e-01,3.900000000000000000e+01
5.256359283457183551e+01,3.939393939393939448e+00,9.640000000000000790e-01,5.600000000000000000e+01
5.256340945929677844e+01,4.040404040404040664e+00,9.370000000000000551e-01,4.000000000000000000e+00
5.256341378449821633e+01,4.141414141414140992e+00,3.519999999999999796e-01,7.500000000000000000e+01
5.256355114665169026e+01,4.242424242424242209e+00,7.480000000000001092e-01,9.800000000000000000e+01
5.256339716166942821e+01,4.343434343434343425e+00,7.930000000000000382e-01,2.700000000000000000e+01
5.256356600394731515e+01,4.444444444444444642e+00,8.200000000000000622e-01,3.800000000000000000e+01
5.256328683876786556e+01,4.545454545454544970e+00,3.070000000000000506e-01,1.000000000000000000e+00
5.256363818610253702e+01,4.646464646464646187e+00,5.140000000000000124e-01,8.200000000000000000e+01
5.256356334880582182e+01,4.747474747474747403e+00,6.039999999999999813e-01,6.000000000000000000e+00
5.256332091027237396e+01,4.848484848484848619e+00,1.630000000000000060e-01,3.900000000000000000e+01
5.256365117410260268e+01,4.949494949494949836e+00,7.120000000000000773e-01,6.000000000000000000e+01
5.256325758572067741e+01,5.050505050505050164e+00,4.330000000000000515e-01,4.800000000000000000e+01
5.256356255311935399e+01,5.151515151515151381e+00,3.430000000000000271e-01,3.200000000000000000e+01
